date,dy,dy_pot,y_gap,pi,pi_LR,MY,rf
2012-03-31,0.011308474080876587,0.007369599421410233,-0.013673219300873285,0.009656255207887054,0.0215,0.9838520809059249,0.0008
2012-06-30,0.010314104227050298,0.007504041949163228,-0.013657478129230682,0.009418112600055654,0.022000000000000002,0.9792998102319485,0.0009
2012-09-30,0.011036073645555138,0.007604634119720888,-0.014967032512003264,0.008635269357314504,0.022000000000000002,0.9747859943187265,0.0011
2013-03-31,0.007324661643892415,0.007772760561758721,-0.014121318218739631,0.008127394194770564,0.02,0.9659349404127892,0.0009
2013-06-30,0.006551344728654872,0.00782794921445957,-0.014934082615035038,0.006992418564888484,0.02,0.9609928155541413,0.0005
2013-09-30,0.009608192794357599,0.007864660912258202,-0.013223500629904628,0.007542684744569192,0.02,0.9562255206361278,0.0002
2014-06-30,0.01152456816948502,0.007952051572883917,-0.011361566018434743,0.008271612958288349,0.02,0.9438796662222229,0.0004
2014-09-30,0.013089223384288735,0.008011414769195884,-0.008145692014811523,0.007495770961830753,0.02,0.9405394512936606,0.0002
2014-12-31,0.011510539393895422,0.00806603454097694,-0.007992663949814016,0.006989530714164778,0.02,0.9378325935202662,0.0003
2015-06-30,0.014012393678238,0.008150130119705794,-0.0054993024599019336,0.007650787355257575,0.019799999999999998,0.9335675996552684,0.0002
2015-09-30,0.010500607627553773,0.008147920618195666,-0.005793005005452656,0.00816180769319976,0.02,0.9319543021520824,0.0002
2015-12-31,0.009110216324287915,0.00812071320615762,-0.007003160831683175,0.008904527999532886,0.019,0.9308795378394464,0.0023
2016-03-31,0.007726518771416876,0.008074956684369519,-0.006487976389353278,0.009206172668184704,0.0197,0.9302869259898519,0.0029
2016-06-30,0.006437163199327406,0.008018098318337738,-0.007080237578912296,0.009715181070815223,0.02,0.9296420062521249,0.0027
2016-09-30,0.007772356884358998,0.007961821263780536,-0.005982469384874456,0.009753014954998291,0.02,0.9294520873348849,0.0029
2016-12-31,0.009372555535135002,0.007916033713983318,-0.005546639010532317,0.009438672749728429,0.02,0.929741165580909,0.0051
2017-03-31,0.008972405638291358,0.007892881680796686,-0.005408452431859168,0.008795328297589253,0.021,0.9304517254191271,0.0074
2017-06-30,0.01000473028832739,0.007883750082987,-0.004959257373571724,0.007317192156451161,0.0209,0.9310598678948185,0.0098
2017-09-30,0.0103458495234574,0.007941179680522104,-0.003577799541939264,0.006874001156849836,0.02,0.9320164715085911,0.0103
2017-12-31,0.012812530342535267,0.008055505974273923,-0.0007896146422705641,0.007620484841422054,0.02,0.9333103190327686,0.0132
2018-06-30,0.014095961090834594,0.008424307803182514,0.0007123959140793445,0.009644276567354023,0.02,0.936521,0.019
2018-09-30,0.013385146781907518,0.008619521381815556,0.0011878258581532464,0.009441039028730372,0.02,0.938034,0.0213
2018-12-31,0.009132540519492872,0.008776033631249302,-0.00043310775402716217,0.009657071078570853,0.02,0.939804,0.023700000000000002
2019-03-31,0.00796651281216102,0.008889378819794897,-0.000325162333264295,0.008883487774155334,0.02,0.9348578721203,0.024
2019-09-30,0.011444682061865578,0.008980683462129288,0.0036518244578891412,0.010003016178662848,0.02,0.9374900336855515,0.0189
2019-12-31,0.013606282147115324,0.008925976352305937,0.0042471980407823295,0.009835721006789635,0.02,0.9391790855148981,0.0154
2020-03-31,0.005294456036486054,0.008829703923427202,-0.0038604102202048907,0.009038902774439361,0.02,0.9410940352871169,0.0029
2020-06-30,-0.03399191065807781,0.008705795313603973,-0.041689520964316884,0.005094151970184526,0.018600000000000002,0.9427613693147056,0.0016
2020-09-30,-0.006426807464515066,0.008528160198804254,-0.011303143205429578,0.007349062650437198,0.018500000000000003,0.9445808371116027,0.0011
2020-12-31,-0.004730315018430029,0.008424239096625291,-0.008907356074272954,0.006996020333643871,0.019,0.946527168928608,0.0009
2021-03-31,0.006776600742271811,0.008345965292505458,-0.005429774770438378,0.007085590484509897,0.0203,0.948512907074651,0.0003
2021-06-30,0.04902515392056178,0.008278795238170409,-0.0009431622819251473,0.018777299629027765,0.021,0.9499500207128952,0.0004
2021-09-30,0.02009315066450899,0.008344094111089677,0.0004459133479892685,0.017117191024110946,0.022000000000000002,0.9514509622793554,0.0004
2021-12-31,0.022927509627507007,0.008409033341719671,0.005611120211514553,0.023271188750124024,0.023,0.9531268949914747,0.0006
2022-03-31,0.015213353395642988,0.008485221525432771,0.00129835709977133,0.027252006497421787,0.022000000000000002,0.9550235837299185,0.0044
2022-06-30,0.008048857481075705,0.008580658512149302,-0.0014749633129982342,0.02490997283528412,0.024,0.9567436158495386,0.0149
2022-09-30,0.007377373958782839,0.008678106644533357,-0.0008548193377615476,0.027921965116084618,0.0245,0.9587834087697531,0.0313
2022-12-31,0.002821078500809352,0.008765559680120756,-0.00033336096779734703,0.023994889757514393,0.0258,0.9611774434707175,0.0425
2023-03-31,0.00739750200911521,0.008960746640098816,-0.0002648875312116772,0.023499837603575522,0.0215,0.9638575962702449,0.046900000000000004
2023-09-30,0.01252883783015424,0.009331554312534608,0.0023424641798586165,0.017633011392956626,0.022000000000000002,0.9688074846183893,0.053200000000000004
2023-12-31,0.013403930022926568,0.009531450591519509,0.0035391184636095474,0.01665784496782313,0.0222,0.9715338228041596,0.0524
2024-03-31,0.012706913755125985,0.009557704957837256,0.0028843212660776274,0.01618603203738157,0.02198,0.9743241547538313,0.0524
2024-06-30,,0.00951493866375985,,,0.021782,0.9766431564265445,0.0524
1968-03-31,0.01638481812977654,0.0196797507481596,0.014451312125077553,0.01858890660110384,0.016827,0.8466388379457956,0.051699999999999996
1973-09-30,0.020242537329210455,0.013864960600145054,0.011062026348306109,0.016354105458504554,0.039173,0.6699627085261578,0.08289999999999999
1978-03-31,0.017509598535994965,0.014461244297075503,-0.004823525610204715,0.026669428337518654,0.05038633333333333,0.5727599604817472,0.0629
1985-03-31,0.019344068087818272,0.015488205890955413,-0.006142596703083925,0.02014599666211774,0.04953389830508474,0.5984150754788709,0.0852
1985-06-30,0.015711692002702945,0.015581522766998621,-0.006231558192537623,0.018708460141269017,0.050749995,0.6010304849078868,0.0695
2001-06-30,0.0043054564994796434,0.01573733774608427,-0.00121276608197185,0.011594493903857958,0.021,1.1258737193611879,0.0349
2024-09-30,,0.009466973739113807,,,0.0216038,0.9789118928992924,
2024-12-31,,0.00942720304895591,,,0.02144342,0.9811289339821978,
2025-03-31,,0.009466502558362672,,,0.021299078,0.983245470259994,
2025-09-30,,0.009639155148228143,,,0.02105225318,0.9861803669590927,
2025-12-31,,0.009672948488379357,,,0.020947027862,0.9877486611520448,
2026-03-31,,0.009685859746572646,,,0.020852325075799996,0.9894452647188605,
2026-09-30,,0.009607976471597333,,,0.020690383311399,0.9923633545407362,
2027-03-31,,0.009476342611550045,,,0.020559210482199,0.9953046610538778,
2027-06-30,,0.009394504373948788,,,0.020503289433998997,0.9959434534692554,
2027-09-30,,0.009306282465528677,,,0.020452960490599,0.9964065499502857,
2027-12-31,,0.00921473968707489,,,0.020407664441499,0.9967799598610242,
2028-03-31,,0.009091110416668331,,,0.020366897997399002,0.99709617811046,
2028-06-30,,0.00903396777143285,,,0.020330208197699,0.9969619191530309,
2028-09-30,,0.008985613134081123,,,0.020297187377899,0.9968746463221048,
2028-12-31,,0.008960017387571557,,,0.020267468640099,0.9968856285017211,
2029-03-31,,0.008946263390585431,,,0.020240721776099,0.996953436899439,
2029-09-30,,0.008872261396048063,,,0.020194984638599,0.9961726149940803,
2029-12-31,,0.008813373042149499,,,0.020175486174799,0.995844481724804,
2030-06-30,,0.008680146963372564,,,0.020142143801599,0.9946990598222948,
2030-09-30,,0.008612803732299593,,,0.020127929421399002,0.9939612105631962,
2030-12-31,,0.008548314266687625,,,0.020115136479299,0.9934191462388018,
2031-06-30,,0.008442763183340139,,,0.020093260548199,0.9925342583610334,
2031-09-30,,0.008394594229975497,,,0.020083934493399,0.992187771581009,
2031-12-31,,0.008350462887913966,,,0.020075541043999,0.9920298703459286,
2032-03-31,,0.008301838104068798,,,0.020067986939599002,0.9919554546477122,
2032-06-30,,0.008253439359942537,,,0.020061188245699003,0.9913497624748632,
2032-09-30,,0.008199324819610984,,,0.020055069421098998,0.9907483054449657,
2032-12-31,,0.008150121031517056,,,0.020049562478999,0.9901902759092015,
2033-06-30,,0.00805487245074463,,,0.020040145607999,0.9886696063964683,
2033-09-30,,0.008008014468278698,,,0.020036131047199,0.9877488355237102,
2033-12-31,,0.00795858672268433,,,0.020032517942499002,0.9869419673466087,
2034-03-31,,0.007904986587433651,,,0.020029266148199,0.9862148560279445,
2034-06-30,,0.007855309900407139,,,0.020026339533399,0.9850564261675606,
2034-12-31,,0.007749184571731872,,,0.020021335022099,0.9829353537884115,
1981-06-30,0.012705105980371459,0.009818021030652397,-0.00906752988419246,0.03894870300840094,0.0747,0.5497759253511175,0.14730000000000001
1995-06-30,0.010310029698502619,0.011441543533765204,-0.003173758490395251,0.012858791695388842,0.029500000000000002,1.037374397444938,0.0547
2015-03-31,0.016905117889334055,0.008111108333309473,-0.0061395384764004746,0.007514688346466796,0.02,0.9357024759771484,0.0003
1996-06-30,0.017043275693457653,0.012060663672594169,0.0018088535304690012,0.01143996479730988,0.026000000000000002,1.0843699452962086,0.0509
2002-09-30,0.009223562541389592,0.011648582458539709,-0.008700635311293503,0.009641182527285961,0.021,1.124850605509749,0.0163
2009-12-31,0.00045825379138682244,0.006364239395263021,-0.020408863450970927,0.007848753703934768,0.021,1.0170746733378062,0.0005
1966-12-31,0.01913458818678487,0.018592244732281854,0.01865966404176822,0.014240439114610285,0.016827,0.8950111203874521,0.0496
2000-12-31,0.012438985177479572,0.017725963915098116,0.0048635225497584145,0.011037912456572508,0.021,1.1174410366750775,0.057699999999999994
1963-06-30,0.016300208065596854,0.019095745743740962,-0.004298123886133265,0.005497471911217745,0.016827,0.980998560737576,0.029900000000000003
1964-06-30,0.02605218391755004,0.01860185598661921,0.0031522040447975463,0.006775402346670163,0.016827,0.9611509318435331,0.0348
1964-09-30,0.023340073169123822,0.018742488056654277,0.005114395586093501,0.0054118392739217905,0.016827,0.9563637191194984,0.0353
1967-09-30,0.011734250402212732,0.01912796676364089,0.012346612538728596,0.015151344072620978,0.016827,0.8618382165949191,0.044199999999999996
1973-03-31,0.03165557738422,0.013329101810524867,0.0158980424105728,0.01372602450675762,0.039173,0.6849853124695319,0.060899999999999996
1973-06-30,0.026613145243680126,0.013491072775747653,0.017021302581957,0.013603176370916454,0.039173,0.6776464348868192,0.0719
1975-06-30,-0.008042631929838038,0.014188047636331115,-0.021084984706790877,0.04058619563787545,0.05095066666666667,0.6162466650103748,0.053399999999999996
1977-03-31,0.013792630482726593,0.013394662559484445,-0.007871879849123964,0.026102802564205146,0.044988,0.5856580166755289,0.046
1977-12-31,0.021244187204517227,0.014200758025295909,-0.0025028515630505233,0.027152246043614867,0.048504,0.576114033456958,0.060700000000000004
1979-06-30,0.011387279692233866,0.015369914421874074,0.003927851180589581,0.03884193411994537,0.06147300000000001,0.5600123770053275,0.0906
1981-12-31,0.005608695181775119,0.011253864148756456,-0.014679080735941152,0.03957525830998245,0.0733,0.5515298132953351,0.1085
1982-06-30,-0.004411945308665488,0.012450103520083489,-0.02592957871294166,0.03528966578149459,0.06359999,0.5569894400574917,0.1247
1982-09-30,-0.011245082977649137,0.012799078266901326,-0.03088118144582408,0.024823583725032145,0.06365573262295082,0.5608079927264873,0.07919999999999999
1983-03-31,0.006172733115215466,0.013177752829097078,-0.031666982599945825,0.01944589552083873,0.0592,0.5693214019906735,0.08349999999999999
1984-12-31,0.02356373832453825,0.015267428054657433,-0.006423212997009209,0.020823474691797697,0.053,0.594755264782293,0.0806
1986-03-31,0.017643041273306355,0.015313324168009294,-0.0038128795977865337,0.017326828494070953,0.04877118118644067,0.6162705687496965,0.06559999999999999
1988-06-30,0.01905184062703591,0.013692353329548004,-0.00016263804206984034,0.019096902733317524,0.04645,0.7137381372924448,0.0646
1991-03-31,-0.004146385622477864,0.011615149674409983,-0.01422853256519474,0.02219505854050463,0.03912203389830509,0.8242218381701759,0.0591
1991-09-30,-0.0004467229255677307,0.010885057552939873,-0.013950827148788036,0.01951169654226874,0.0368,0.8478740672148396,0.052199999999999996
1993-03-31,0.014184001571192147,0.010504076649851151,-0.00874646522608824,0.014346049640303681,0.031,0.9161622288850229,0.029500000000000002
1994-12-31,0.017518171422567917,0.011255134277993097,-0.0002502029957378582,0.011114988799207689,0.031,1.0087261743861218,0.055999999999999994
1996-03-31,0.011152905176821758,0.011772374535555364,-0.002192561867283338,0.012053349457796856,0.026000000000000002,1.076857780201432,0.0496
1998-06-30,0.017420649451379815,0.017259299049335458,0.005564165983825475,0.009634481686639707,0.021,1.1339890188688524,0.049800000000000004
1999-09-30,0.020324474824281253,0.01887918798015556,0.007869957056187538,0.008883605962550509,0.021,1.1309624581560342,0.046799999999999994
2001-12-31,0.0007260468815052394,0.013794891109484201,-0.008205321678220301,0.0119184334946419,0.0215,1.1268165878648442,0.0169
2003-03-31,0.007232364094313989,0.010966164785223003,-0.011266989935612592,0.007509601778745536,0.021,1.1237636932537154,0.0113
2006-03-31,0.013734850853404389,0.010237505062818116,0.005384071807358559,0.009021277996236188,0.021,1.082686620416537,0.0451
2006-06-30,0.012722960102085113,0.009927574990183444,0.00414627850488003,0.011325417933632074,0.021,1.0795006343664826,0.0479
2012-12-31,0.00668784806806051,0.007687370999177315,-0.016411696007021526,0.008172881452915597,0.021,0.9703425940210209,0.0007000000000000001
2018-03-31,0.014221428206072834,0.008215272099843986,0.0005977036743702868,0.009122647283854556,0.02,0.935247,0.017
2019-06-30,0.00925560352314699,0.00895981442986137,0.0010081850073655474,0.008917687299376371,0.02,0.9360643410500674,0.0217
2023-06-30,0.010225594984730487,0.009158445805993575,-0.00040781413426138613,0.020590073630278073,0.022000000000000002,0.9662417764980046,0.0516
1970-09-30,0.0018260281246224553,0.014539223861542348,-0.002598405732600728,0.026000450330693262,0.028353000000000003,0.7631226227209479,0.061200000000000004
2013-12-31,0.012875782272550549,0.007901255068261377,-0.0114371688027326,0.00749538990304023,0.02,0.9517997082748754,0.0007000000000000001
2014-03-31,0.007110875926390761,0.007923105740076413,-0.01493354803242486,0.007088844294996501,0.02,0.9478054562743945,0.0005
1993-06-30,0.012021284616913845,0.010640975326057338,-0.008943704346139114,0.014516541325468296,0.033,0.9290405222025493,0.030699999999999998
2029-06-30,,0.008911640969998873,,,0.020216649598499,0.9965508462176322,
2025-06-30,,0.009569398715119698,,,0.021169170199999997,0.9847178765841836,
2026-06-30,,0.009658456365678173,,,0.020767092568200002,0.9908624593597815,
2026-12-31,,0.009539192857213047,,,0.020621344980298998,0.9938896167402101,
2030-03-31,,0.00875368864841095,,,0.020157937557299,0.9955304054956089,
2031-03-31,,0.00849438964801708,,,0.020103622831299003,0.9930885745715162,
2033-03-31,,0.008099995203577586,,,0.020044606231099,0.9896548981206855,
2034-09-30,,0.007800433189811918,,,0.020023705580099,0.9839572464993944,
1961-03-31,-0.002908735606467874,0.016985445102632966,-0.016745428890938996,0.004237052943254629,,1.0223150527967226,0.0239
1950-06-30,0.030613312461900005,0.022833046068087406,0.0012113160990221417,,,0.8120098698363892,0.0115
1951-06-30,0.03802342686060102,0.02326547362648776,0.015969269333135028,,,0.8352275100142992,0.014499999999999999
1952-06-30,0.015344135195640084,0.024328820889240994,0.006984583639534581,,,0.8630495258882718,0.017
1947-09-30,,,,,,0.7871096645291346,0.008
1959-12-31,0.01946913343580909,0.017596694427628304,-0.0018801165679525056,0.008628651022356186,,1.0219901331684036,0.0449
1949-06-30,-0.004518035325289609,,-0.006568950294790099,,,0.800810872221608,0.011699999999999999
1952-03-31,0.021872596011434573,0.023949569143206995,0.012244601622022788,,,0.8562785622172638,0.0159
1950-09-30,0.04261552200627274,0.022700349657872567,0.011979282979940109,,,0.8167430121693866,0.013000000000000001
1955-12-31,0.02767171139897472,0.011043932841010738,0.015984813561030098,,,0.9575534859174776,0.0254
1960-06-30,0.008851722900215702,0.01827487173780321,-0.0036539038227378917,0.007131432520035842,,1.023986380597197,0.0246
1960-12-31,0.0038270346954249277,0.01757782420772205,-0.01563090608024975,0.002838536130400611,,1.0231583365508825,0.0225
1961-06-30,0.006747428159198657,0.016298906581962813,-0.01320538224550205,0.004223318357086197,,1.0211323146632365,0.0233
1947-03-31,,,,,,0.7845140565338488,0.0038
1956-06-30,0.010314622660320195,0.011256717290440218,0.01219538279313026,,,0.9687144838631941,0.024900000000000002
1950-12-31,0.05450731682692433,0.02307103862218238,0.014342493353274754,,,0.8224034362989628,0.0134
1957-12-31,0.0015377107886317177,0.014349102153238388,0.00021319591319013398,,,0.9994491643423974,0.0304
1959-06-30,0.037899716371284614,0.01618770249213776,0.0057692450148496555,0.008715231898212009,,1.0173094975165218,0.0321
1951-12-31,0.02312138283822946,0.02376939538699324,0.013694480804510967,,,0.8490829164491442,0.0173
1954-06-30,-0.010678250744386022,0.013352524268451479,-0.008506200879579762,,,0.9216828781891405,0.0064
1951-09-30,0.030409442122920845,0.023534924718559603,0.018853800384301067,,,0.842023492532335,0.0163
1952-12-31,0.022692596640781094,0.023172723359399544,0.013214354085892221,,,0.8771275693458185,0.0209
1953-06-30,0.028498003812697674,0.01995801331897427,0.015524574133257918,,,0.8919322569842408,0.021099999999999997
1953-09-30,0.022927108093772543,0.018158885160574935,0.009209926759226494,,,0.899505663626196,0.0179
1948-09-30,0.022845669712081695,,,,,0.7940587602160952,0.0109
1949-03-31,0.004077129534826259,,0.0005704495763709794,,,0.7990341863175439,0.011699999999999999
1949-09-30,-0.002538705390208082,,-0.007935889368460458,,,0.8027468301026877,0.010700000000000001
1950-03-31,0.016083770777777832,0.022762464273960222,-0.00610824391981124,,,0.808245100200517,0.011200000000000002
1953-03-31,0.026083118174189283,0.021810827613559722,0.0165168921826524,,,0.8845694641718317,0.020099999999999996
1957-09-30,0.013143969794577435,0.013531013048667646,0.008559983247308,,,0.9950992252838975,0.0353
1947-06-30,,,,,,0.7859034256077553,0.0038
1948-06-30,0.01946701662968933,,,,,0.7918303778749389,0.01
1955-09-30,0.033487750465244784,0.010948965503753972,0.01622231393296314,,,0.9519428390441887,0.0207
1957-06-30,0.00851918791731444,0.012682032203232293,0.008032538507212195,,,0.9904257820182985,0.0329
1958-06-30,-0.00886054716035577,0.01511476021115365,-0.015942768864297463,0.010393868302390788,,1.006433094555282,0.0083
1961-09-30,0.012885852791811933,0.01583073138288704,-0.008819978976338572,0.0070389625452574826,,1.0194185848368864,0.022799999999999997
1947-12-31,,,,,,0.7883941091584408,0.0095
1948-12-31,0.016589095465270726,,,,,0.7965208977726009,0.0116
1957-03-31,0.013046966005368567,0.011958434280742879,0.012523390971943993,,,0.9854728314050738,0.0308
1960-03-31,0.020873995173434617,0.01813591944601774,0.0031487518181618768,0.00860017176191757,,1.0237018416698507,0.0331
1948-03-31,0.011196091676229453,,,,,0.7899588627650135,0.01
1952-09-30,0.009609642334150974,0.02402173889242303,0.004441703826028931,,,0.8699636883078687,0.0171
1953-12-31,0.0022700272094906267,0.0163243198528917,-0.0008399385575086349,,,0.9071928605676164,0.016
1956-09-30,0.004097598343961093,0.011372885775526182,0.008947026501398003,,,0.9742619682200343,0.028399999999999998
1954-03-31,-0.007808582054237485,0.014822840291493588,-0.006114530163078502,,,0.9148101950071208,0.0103
1959-03-31,0.031065362318263866,0.015670818222670253,0.00041067609074518785,0.007299238741499423,,1.0147499159967883,0.027999999999999997
1958-12-31,0.011389959757416693,0.015355711246740551,-0.0037525555761335205,0.008803567970320133,,1.01197390233332,0.0277
1958-03-31,-0.012656851477274435,0.014850407499518449,-0.01498386800484841,0.011940119244170667,,1.0034115274340432,0.013000000000000001
1949-12-31,-0.006684293510111572,,-0.017093784851466953,,,0.8051413906291826,0.011000000000000001
1956-03-31,0.013751037315907804,0.01126096439099869,0.011434859247318574,,,0.9632881093294512,0.0225
1954-12-31,0.011691451648232425,0.011494478087657979,-0.0006429649969339479,,,0.9346861152765853,0.0115
1955-03-31,0.026002630179433994,0.01094331369394566,0.00894478632240947,,,0.9408603822022822,0.0128
1955-06-30,0.03253915128873856,0.01089547298590896,0.013137477423250221,,,0.9464216182298729,0.0141
1956-12-31,0.008586655745589112,0.011546882028821849,0.013024587277797206,,,0.9798937740787049,0.0321
1961-12-31,0.026931419428855914,0.015637384924087002,-0.004336871575481016,0.007016218541256311,,1.0168744708140975,0.026000000000000002
1951-03-31,0.04361718679975694,0.023187368126150604,0.01432157475379503,,,0.8288019344648034,0.013999999999999999
1954-09-30,-0.003349704535023945,0.012176693252730271,-0.006316471028527726,,,0.9282971116306485,0.0101
1958-09-30,-0.0031642867426410976,0.01520119858279879,-0.009805502078132022,0.008863460331305032,,1.0092269979488406,0.024399999999999998
1960-09-30,0.010671558157394314,0.018033796592974893,-0.005875100385263732,0.004278797979274991,,1.02374304380295,0.0248
1959-09-30,0.028271139575569912,0.01697849944712082,0.0014871380503169718,0.008686179185092714,,1.0197803365742932,0.0404
